,Time,SUN_X,SUN_Y,SUN_Z,199_X,199_Y,199_Z,299_X,299_Y,299_Z,399_X,399_Y,399_Z,301_X,301_Y,301_Z,-74_X,-74_Y,-74_Z,599_X,599_Y,599_Z,699_X,699_Y,699_Z,433_X,433_Y,433_Z,Eros_X,Eros_Y,Eros_Z,Orus_X,Orus_Y,Orus_Z,-49_X,-49_Y,-49_Z,-490_X,-490_Y,-490_Z,-255_X,-255_Y,-255_Z,2000016_X,2000016_Y,2000016_Z,90000188_X,90000188_Y,90000188_Z,90000190_X,90000190_Y,90000190_Z,90000191_X,90000191_Y,90000191_Z,Leucus_X,Leucus_Y,Leucus_Z,Eurybates_X,Eurybates_Y,Eurybates_Z,Polymele_X,Polymele_Y,Polymele_Z,Vesta_X,Vesta_Y,Vesta_Z,Mathilde_X,Mathilde_Y,Mathilde_Z,Lutetia_X,Lutetia_Y,Lutetia_Z,Donaldjohanson_X,Donaldjohanson_Y,Donaldjohanson_Z,Braille_X,Braille_Y,Braille_Z,Annefrank_X,Annefrank_Y,Annefrank_Z,Bennu_X,Bennu_Y,Bennu_Z,Itokawa_X,Itokawa_Y,Itokawa_Z,-64_X,-64_Y,-64_Z,Apophis_X,Apophis_Y,Apophis_Z,Ryugu_X,Ryugu_Y,Ryugu_Z,-122911_X,-122911_Y,-122911_Z,Patroclus_X,Patroclus_Y,Patroclus_Z,90000855_X,90000855_Y,90000855_Z,Dinkinesh_X,Dinkinesh_Y,Dinkinesh_Z,20065803_X,20065803_Y,20065803_Z,Gaspra_X,Gaspra_Y,Gaspra_Z,Ceres_X,Ceres_Y,Ceres_Z
10,2000-01-01 05:17:00,-0.00713868,-0.00264545,-0.00092206,-0.14318103,-0.4018187,-0.20003564,-0.72564158,-0.04375691,0.02605394,-0.17946873,0.8855812,0.38416684,-0.18151814,0.88390881,0.38370758,99,99,99,3.99531352,2.73229107,1.07385525,6.40046959,6.17102602,2.27339037,-1.20514857,-0.41463236,-0.45122526,-9.88327855,-27.98120598,-5.75464325,0.89574592,4.48840708,1.93429484,99,99,99,99,99,99,99,99,99,99,99,99,-0.59354166,-1.27326187,-0.54130109,-0.59350261,-1.27327378,-0.54131289,-0.59353764,-1.27326335,-0.5413005,-3.43733991,3.7926926,0.64830133,-2.15403693,3.63623355,2.28218524,-1.94636189,3.57639713,2.62382944,99.0,99.0,99.0,-3.20890421,-0.24163618,-0.07182983,-0.00068396,-2.01259376,-0.89291351,-1.86178443,-1.36165794,-0.72946911,1.48894868,-1.14029832,0.53706824,2.19728506,0.52620581,0.0540918,-0.48474443,0.72205419,0.41062292,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,1.13030259,0.13544935,0.17337656,-0.17937338,0.88584652,0.38416691,3.53711518,-1.46166252,-2.45921355,5.04856166,-1.01141715,-0.6025798,1.02139982,1.52071831,0.70676534,99,99,99,-1.72219006,1.47688227,0.47736529,-2.38546431,0.54577328,0.74139273
11,2000-01-01 05:24:00,-0.00713865,-0.00264548,-0.00092208,-0.14307767,-0.40184425,-0.20006,-0.72563844,-0.04384688,0.02601326,-0.17955243,0.88556745,0.38416088,-0.18160016,0.88389309,0.38370074,99,99,99,3.99529135,2.73231964,1.07386803,6.40044875,6.17104315,2.27339834,-1.20513126,-0.41469703,-0.45125889,-9.88326406,-27.98121174,-5.75464945,0.89570873,4.48841552,1.93429238,99,99,99,99,99,99,99,99,99,99,99,99,-0.59346534,-1.27328514,-0.54132795,-0.59342629,-1.27329705,-0.54133975,-0.59346133,-1.27328662,-0.54132737,-3.4373682,3.79267247,0.64828832,-2.15407297,3.63621831,2.28218071,99.0,99.0,99.0,-1.36335727,-1.62144005,-0.46824299,-3.20889433,-0.24167471,-0.07184142,-0.00062548,-2.01258536,-0.89291317,-1.86175857,-1.36170191,-0.72948553,1.48899714,-1.14026638,0.53709649,2.19726959,0.52625443,0.05411178,-0.4848294,0.72202458,0.41060659,99.0,99.0,99.0,99,99,99,-1.04621371,-0.12558073,-0.07355305,1.1302753,0.13551884,0.17340118,-0.17946524,0.88583557,0.38416095,3.53713717,-1.46163187,-2.45919597,5.04857264,-1.01139525,-0.60257182,1.02134496,1.52074502,0.70677883,99,99,99,-1.722232,1.47685254,0.47735,-2.38548177,0.5457254,0.74137376
12,2000-01-01 05:43:00,-0.00713858,-0.00264557,-0.00092212,-0.14279705,-0.40191346,-0.20012606,-0.72562985,-0.04409109,0.02590286,-0.17977959,0.8855301,0.38414469,-0.18182274,0.88385038,0.38368217,99,99,99,3.99523118,2.73239718,1.07390273,6.40039221,6.17108963,2.27341996,-1.20508427,-0.41487256,-0.45135016,-9.88322474,-27.98122739,-5.75466627,0.89560781,4.48843842,1.9342857,99,99,99,99,99,99,99,99,99,99,99,99,-0.59325821,-1.27334829,-0.54140085,-0.59321916,-1.2733602,-0.54141265,-0.59325419,-1.27334978,-0.54140027,-3.43744498,3.79261785,0.64825302,-2.15417081,3.63617696,2.28216843,99.0,99.0,99.0,-1.36323035,-1.62152496,-0.46829338,-3.20886751,-0.2417793,-0.07187288,-0.00046672,-2.01256258,-0.89291225,-1.86168839,-1.36182125,-0.7295301,1.48912867,-1.14017966,0.53717315,2.19722758,0.52638641,0.05416602,-0.48506002,0.72194419,0.41056225,0.62367119,-0.84640508,-0.39589298,99,99,99,-1.0461588,-0.12576725,-0.07362105,1.1302012,0.13570744,0.17346801,-0.17971496,0.88580453,0.38414476,99.0,99.0,99.0,5.04860243,-1.01133582,-0.60255014,1.02119606,1.5208175,0.70681546,99,99,99,-1.72234584,1.47677185,0.47730851,-2.38552914,0.54559544,0.74132224
13,2000-01-01 05:58:00,-0.00713853,-0.00264564,-0.00092215,-0.14257546,-0.40196795,-0.20017813,-0.72562299,-0.04428387,0.0258157,-0.17995892,0.88550058,0.38413189,-0.18199845,0.88381664,0.3836675,99,99,99,3.99518367,2.73245839,1.07393013,6.40034756,6.17112632,2.27343704,-1.20504716,-0.41501113,-0.45142222,-9.88319371,-27.98123974,-5.75467955,0.89552814,4.48845649,1.93428042,99,99,99,99,99,99,99,99,99,99,99,99,-0.59309467,-1.27339814,-0.5414584,-0.59305562,-1.27341004,-0.5414702,-0.59309066,-1.27339962,-0.54145782,-3.4375056,3.79257472,0.64822516,-2.15424805,3.63614431,2.28215872,-1.94657404,3.57631278,2.62382108,-1.36313014,-1.62159199,-0.46833316,-3.20884633,-0.24186187,-0.07189771,-0.00034139,-2.01254459,-0.89291151,-1.86163297,-1.36191547,-0.72956529,1.4892325,-1.1401112,0.53723366,2.19719441,0.5264906,0.05420884,-0.48524206,0.7218807,0.41052723,0.62384117,-0.84634579,-0.3958719,99,99,99,-1.04611542,-0.1259145,-0.07367472,1.13014268,0.13585634,0.17352076,99.0,99.0,99.0,3.53724396,-1.46148302,-2.45911056,5.04862595,-1.0112889,-0.60253302,1.02107849,1.52087472,0.70684437,99,99,99,-1.7224357,1.47670814,0.47727576,-2.38556653,0.54549285,0.74128158
14,2000-01-01 06:04:00,99.0,99.0,99.0,-0.14248681,-0.40198972,-0.20019895,-0.72562024,-0.04436099,0.02578083,-0.18003065,0.88548877,0.38412677,-0.18206873,0.88380314,0.38366163,99,99,99,99.0,99.0,99.0,6.4003297,6.171141,2.27344387,-1.20503231,-0.41506655,-0.45145103,-9.88318129,-27.98124468,-5.75468487,0.89549626,4.48846372,1.93427831,99,99,99,99,99,99,99,99,99,99,99,99,99.0,99.0,99.0,-0.5929902,-1.27342998,-0.54149322,-0.59302524,-1.27341956,-0.54148084,-3.43752985,3.79255747,0.64821401,-2.15427895,3.63613125,2.28215484,-1.94660508,3.57630043,2.62381986,-1.36309005,-1.6216188,-0.46834907,-3.20883786,-0.24189489,-0.07190765,-0.00029125,-2.01253739,-0.89291122,-1.86161081,-1.36195315,-0.72957936,1.48927403,-1.14008381,0.53725787,2.19718114,0.52653227,0.05422597,-0.48531487,0.72185529,0.41051321,0.62390915,-0.84632208,-0.39586347,99,99,99,-1.04609806,-0.1259734,-0.0736962,1.13011926,0.1359159,0.17354186,-0.17999146,0.88576797,0.38412684,3.53726281,-1.46145675,-2.45909549,5.04863536,-1.01127013,-0.60252617,1.02103147,1.52089761,0.70685594,99,99,99,-1.72247165,1.47668265,0.47726266,-2.38558148,0.54545181,0.74126531
15,2000-01-01 06:08:00,-0.00713849,-0.00264569,-0.00092217,-0.1424277,-0.40200421,-0.20021282,-0.72561839,-0.04441239,0.02575759,-0.18007847,0.88548089,0.38412335,-0.18211558,0.88379413,0.38365772,99,99,99,3.995152,2.7324992,1.07394839,6.4003178,6.17115079,2.27344842,-1.2050224,-0.4151035,-0.45147025,-9.88317301,-27.98124797,-5.75468841,0.89547502,4.48846854,1.93427691,99,99,99,99,99,99,99,99,99,99,99,99,-0.59298565,-1.27343136,-0.54149677,-0.59294659,-1.27344327,-0.54150857,-0.59298163,-1.27343285,-0.54149618,-3.43754601,3.79254597,0.64820658,-2.15429954,3.63612255,2.28215226,-1.94662578,3.5762922,2.62381904,99.0,99.0,99.0,-3.20883221,-0.24191691,-0.07191427,-0.00025783,-2.01253259,-0.89291103,-1.86159603,-1.36197827,-0.72958874,1.48930171,-1.14006555,0.53727401,2.1971723,0.52656006,0.05423738,-0.48536342,0.72183835,0.41050387,0.62395448,-0.84630626,-0.39585784,99,99,99,-1.04608649,-0.12601267,-0.07371051,1.13010365,0.1359556,0.17355592,99.0,99.0,99.0,3.53727537,-1.46143924,-2.45908544,5.04864163,-1.01125762,-0.60252161,1.02100011,1.52091286,0.70686365,99,99,99,-1.72249561,1.47666566,0.47725392,-2.38559145,0.54542445,0.74125446
16,2000-01-01 06:26:00,-0.00713842,-0.00264578,-0.00092221,-0.14216171,-0.40206934,-0.20027518,-0.72561004,-0.04464373,0.02565299,-0.18029366,0.8854454,0.38410796,-0.1823264,0.8837536,0.38364009,99,99,99,3.99509499,2.73257266,1.07398127,6.40026422,6.17119482,2.27346891,-1.20497783,-0.41526978,-0.4515567,-9.88313577,-27.98126279,-5.75470434,0.89537941,4.48849024,1.93427057,99,99,99,99,99,99,99,99,99,99,99,99,-0.59278939,-1.27349115,-0.54156582,-0.59275034,-1.27350305,-0.54157761,-0.59278538,-1.27349264,-0.54156523,-3.43761875,3.79249422,0.64817314,-2.15439223,3.63608337,2.28214061,-1.94671892,3.57625517,2.62381537,-1.36294307,-1.62171709,-0.46840741,-3.20880679,-0.24201599,-0.07194407,-0.00010743,-2.01251099,-0.89291014,-1.86152953,-1.36209132,-0.72963096,1.48942629,-1.13998338,0.53734662,2.19713248,0.52668508,0.05428877,99.0,99.0,99.0,0.62415842,-0.84623509,-0.39583253,99,99,99,-1.04603437,-0.12618936,-0.07377492,1.13003337,0.13613427,0.17361922,-0.18028147,0.88572707,0.38410803,3.5373319,-1.46136043,-2.45904023,5.04866986,-1.01120132,-0.60250107,1.02085903,1.52098151,0.70689834,99,99,99,-1.72260344,1.4765892,0.47721461,-2.38563632,0.54530133,0.74120566
17,2000-01-01 06:40:00,-0.00713837,-0.00264584,-0.00092224,-0.14195477,-0.40211987,-0.20032362,-0.72560348,-0.04482366,0.02557163,-0.18046102,0.88541777,0.38409598,-0.18249036,0.88372205,0.38362637,99,99,99,3.99505064,2.73262979,1.07400684,6.40022256,6.17122907,2.27348484,-1.20494315,-0.41539909,-0.45162393,-9.8831068,-27.98127432,-5.75471673,0.89530504,4.4885071,1.93426565,99,99,99,99,99,99,99,99,99,99,99,99,-0.59263674,-1.27353765,-0.54161952,99.0,99.0,99.0,-0.59263273,-1.27353913,-0.54161893,-3.43767533,3.79245397,0.64814713,-2.15446432,3.63605289,2.28213155,-1.94679136,3.57622636,2.62381251,-1.36284953,-1.62177964,-0.46844454,99.0,99.0,99.0,9.54403136,-2.01249418,-0.89290945,-1.8614778,-1.36217925,-0.72966379,1.48952319,-1.13991947,0.5374031,2.19710151,0.52678232,0.05432873,-0.4857517,0.72170277,0.41042908,0.62431703,-0.84617971,-0.39581283,99,99,99,-1.0459938,-0.12632678,-0.07382502,1.12997869,0.13627323,0.17366844,-0.18046609,0.88569965,0.38409605,3.53737587,-1.46129914,-2.45900506,5.04869181,-1.01115752,-0.60248509,1.02074929,1.5210349,0.70692531,99,99,99,-1.7226873,1.47652973,0.47718404,-2.3856712,0.54520556,0.7411677
18,2000-01-01 06:55:00,-0.00713831,-0.00264591,-0.00092227,-0.14173302,-0.40217388,-0.20037546,-0.72559639,-0.04501643,0.02548446,99.0,99.0,99.0,-0.182666,0.88368823,0.38361166,99,99,99,3.99500313,2.732691,1.07403423,6.40017791,6.17126576,2.27350191,99.0,99.0,99.0,-9.88307576,-27.98128667,-5.75473001,0.89522536,4.48852518,1.93426037,99,99,99,99,99,99,99,99,99,99,99,99,-0.59247319,-1.27358745,-0.54167705,-0.59243413,-1.27359934,-0.54168884,-0.59246917,-1.27358893,-0.54167646,-3.43773594,3.79241084,0.64811926,-2.15454156,3.63602024,2.28212185,-1.94686897,3.5761955,2.62380945,-1.36274931,-1.62184664,-0.46848431,-3.20876582,-0.24217562,-0.07199209,0.00013488,-2.01247617,-0.89290871,-1.86142237,-1.36227345,-0.72969897,1.48962699,-1.13985099,0.53746361,2.19706832,0.52688651,0.05437155,-0.48593367,0.72163917,0.410394,0.62448695,-0.84612035,-0.39579172,99,99,99,-1.04595031,-0.12647402,-0.07387869,99.0,99.0,99.0,-0.18066386,0.88566908,0.3840832,3.53742298,-1.46123346,-2.45896738,5.04871532,-1.0111106,-0.60246798,1.02063171,1.52109209,0.70695421,99,99,99,-1.72277715,1.476466,0.47715128,-2.38570858,0.54510296,0.74112702
19,2000-01-01 06:58:00,-0.0071383,-0.00264593,-0.00092227,-0.14168867,-0.40218467,-0.20038582,-0.72559496,-0.04505498,0.02546703,-0.18067619,0.8853822,0.38408056,-0.18270113,0.88368146,0.38360871,99,99,99,3.99499363,2.73270324,1.07403971,6.40016898,6.1712731,2.27350533,-1.20489854,-0.41556535,-0.45171037,-9.88306955,-27.98128914,-5.75473266,0.89520943,4.48852879,1.93425931,99,99,99,99,99,99,99,99,99,99,99,99,-0.59244048,-1.2735974,-0.54168855,-0.59240142,-1.2736093,-0.54170035,-0.59243646,-1.27359889,-0.54168797,-3.43774806,3.79240221,0.64811369,-2.15455701,3.63601371,2.28211991,-1.94688449,3.57618932,2.62380884,-1.36272926,-1.62186005,-0.46849227,-3.20876158,-0.24219213,-0.07199706,0.00015994,-2.01247256,-0.89290856,-1.86141128,-1.36229229,-0.729706,1.48964775,-1.13983729,0.53747571,2.19706168,0.52690734,0.05438011,-0.48597007,0.72162645,0.41038698,0.62452094,-0.84610848,-0.39578749,99,99,99,-1.04594161,-0.12650347,-0.07388942,1.12990835,0.13645189,0.17373173,99.0,99.0,99.0,3.53743241,-1.46122033,-2.45895984,5.04872003,-1.01110122,-0.60246455,99.0,99.0,99.0,99,99,99,-1.72279512,1.47645326,0.47714473,-2.38571605,0.54508244,0.74111889
20,2000-01-01 07:50:00,-0.00713811,-0.00264617,-0.00092238,-0.14091956,-0.40237085,-0.200565,-0.72556987,-0.04572323,0.02516482,-0.18129775,0.88527921,0.38403591,-0.18330991,0.88356403,0.38355762,99,99,99,3.99482892,2.73291543,1.07413468,6.40001421,6.1714003,2.27356451,-1.20476953,-0.4160456,-0.45196002,-9.88296196,-27.98133196,-5.75477867,0.89493321,4.48859143,1.93424101,99,99,99,99,99,99,99,99,99,99,99,99,-0.59187343,-1.27376994,-0.54188795,-0.59183437,-1.27378183,-0.54189974,-0.59186942,-1.27377143,-0.54188736,99.0,99.0,99.0,-2.15482476,3.63590051,2.28208626,99.0,99.0,99.0,-1.36238178,-1.62209229,-0.46863014,-3.20868809,-0.24247836,-0.07208315,0.00059443,-2.01241006,-0.89290597,-1.86121909,-1.36261883,-0.72982794,1.49000756,-1.13959984,0.53768546,2.19694656,0.5272685,0.05452855,-0.48660078,0.72140576,0.41026524,0.62510989,-0.84590256,-0.39571423,99,99,99,-1.0457906,-0.12701386,-0.07407546,1.12970496,0.136968,0.17391452,-0.18138753,0.88554646,0.38403596,3.53759571,-1.46099266,-2.45882921,5.04880154,-1.01093856,-0.60240521,1.02020055,1.52130175,0.70706016,99,99,99,-1.72310656,1.47623231,0.47703115,-2.38584558,0.54472674,0.74097787
21,2000-01-01 07:51:00,-0.00713811,-0.00264617,-0.00092239,-0.14090477,-0.40237442,-0.20056844,-0.72556938,-0.04573608,0.02515901,-0.18130971,0.88527723,0.38403505,99.0,99.0,99.0,99,99,99,3.99482575,2.73291951,1.0741365,6.40001123,6.17140275,2.27356565,-1.20476705,-0.41605484,-0.45196482,-9.88295989,-27.98133278,-5.75477955,0.8949279,4.48859264,1.93424066,99,99,99,99,99,99,99,99,99,99,99,99,-0.59186253,-1.27377326,-0.54189178,-0.59182347,-1.27378514,-0.54190357,-0.59185851,-1.27377474,-0.5418912,99.0,99.0,99.0,-2.15482991,3.63589833,2.28208561,-1.94715872,3.57608026,2.62379801,99.0,99.0,99.0,-3.20868668,-0.24248386,-0.07208481,0.00060279,-2.01240885,-0.89290592,-1.8612154,-1.36262511,-0.72983028,99.0,99.0,99.0,2.19694435,0.52727545,0.0545314,99.0,99.0,99.0,0.62512121,-0.8458986,-0.39571282,99,99,99,-1.04578769,-0.12702368,-0.07407904,1.12970105,0.13697793,0.17391803,99.0,99.0,99.0,3.53759885,-1.46098828,-2.45882669,5.04880311,-1.01093543,-0.60240407,1.02019271,1.52130556,0.70706209,99,99,99,-1.72311254,1.47622806,0.47702896,-2.38584807,0.5447199,0.74097516
22,2000-01-01 08:09:00,-0.00713804,-0.00264626,-0.00092242,-0.14063842,-0.4024385,-0.20063028,-0.72556052,-0.04596739,0.02505439,-0.18152485,0.88524149,0.38401956,-0.1835323,0.88352106,0.38353892,99,99,99,3.99476873,2.73299296,1.07416937,6.39995766,6.17144678,2.27358614,-1.20472235,-0.41622106,-0.45205122,-9.88292264,-27.9813476,-5.75479547,0.89483228,4.48861432,1.93423432,99,99,99,99,99,99,99,99,99,99,99,99,-0.59166623,-1.27383295,-0.54196079,-0.59162716,-1.27384483,-0.54197258,99.0,99.0,99.0,99.0,99.0,99.0,-2.15492259,3.63585914,2.28207396,-1.94725185,3.57604322,2.62379433,-1.3622548,-1.62217714,-0.46868051,-3.20866123,-0.24258294,-0.07211461,0.00075318,-2.0123872,-0.89290501,-1.86114886,-1.36273813,-0.72987248,1.490139,-1.13951306,0.53776209,2.19690448,0.52740046,0.05458279,-0.48683118,0.72132505,0.41022072,0.62532504,-0.84582726,-0.39568743,99,99,99,-1.04573534,-0.12720034,-0.07414344,99.0,99.0,99.0,-0.1816365,0.88550036,0.38401961,3.53765537,-1.46090947,-2.45878147,5.04883132,-1.01087912,-0.60238353,1.02005159,1.52137416,0.70709675,99,99,99,99.0,99.0,99.0,-2.3858929,0.54459677,0.74092634
23,2000-01-01 08:25:00,-0.00713798,-0.00264633,-0.00092246,99.0,99.0,99.0,-0.72555257,-0.04617299,0.02496139,-0.18171607,0.88520969,0.38400577,-0.18371956,0.88348484,0.38352316,99,99,99,3.99471804,2.73305825,1.07419859,99.0,99.0,99.0,-1.20468259,-0.41636881,-0.45212802,-9.88288954,-27.98136077,-5.75480962,0.89474729,4.48863359,1.93422869,99,99,99,99,99,99,99,99,99,99,99,99,-0.59149173,-1.27388599,-0.54202212,-0.59145267,-1.27389787,-0.54203391,-0.59148772,-1.27388748,-0.54202154,-3.43809961,3.79215204,0.64795206,-2.15500497,3.63582431,2.28206361,-1.94733464,3.57601029,2.62379106,-1.36214787,-1.62224858,-0.46872292,99.0,99.0,99.0,99.0,99.0,99.0,-1.86108971,-1.3628386,-0.72990999,1.49024969,-1.13943998,0.53782662,2.19686904,0.52751158,0.05462846,-0.48702518,0.72125704,0.4101832,0.6255062,-0.84576383,-0.39566485,99,99,99,-1.04568876,-0.12735737,-0.07420067,1.12956791,0.13731536,0.17403753,-0.18184555,0.88546012,0.38400581,3.53770562,-1.46083941,-2.45874127,5.0488564,-1.01082907,-0.60236527,1.01992614,1.52143513,0.70712756,99,99,99,-1.72331615,1.47608357,0.47695469,-2.38593273,0.54448732,0.74088295
24,2000-01-01 08:42:00,-0.00713791,-0.00264641,-0.00092249,-0.14014995,-0.40255551,-0.20074341,-0.72554404,-0.04639143,0.02486258,-0.18191925,0.88517586,0.3839911,-0.1839185,0.88344634,0.3835064,99,99,99,3.99466419,2.73312761,1.07422964,6.39985943,6.17152751,2.2736237,-1.20464034,-0.41652579,-0.4522096,99.0,99.0,99.0,0.89465699,4.48865406,1.9342227,99,99,99,99,99,99,99,99,99,99,99,99,-0.59130632,-1.27394234,-0.54208728,-0.59126726,-1.27395421,-0.54209907,-0.59130231,-1.27394382,-0.5420867,-3.4381683,3.79210316,0.64792047,-2.1550925,3.63578729,2.2820526,-1.94742259,3.5759753,2.62378759,99.0,99.0,99.0,99.0,99.0,99.0,0.00102892,-2.01234748,-0.89290334,99.0,99.0,99.0,1.49036728,-1.13936233,0.53789518,99.0,99.0,99.0,99.0,99.0,99.0,0.62569866,-0.84569641,-0.39564085,99,99,99,-1.04563924,-0.12752422,-0.07426148,1.12950129,0.13748408,0.17409727,99.0,99.0,99.0,3.537759,-1.46076498,-2.45869856,5.04888304,-1.01077589,-0.60234587,1.01979285,1.5214999,0.70716029,99,99,99,-1.72341794,1.47601132,0.47691756,-2.38597506,0.54437103,0.74083684
25,2000-01-01 09:29:00,99.0,99.0,99.0,-0.13945391,-0.40272111,-0.20090402,-0.72552005,-0.04699535,0.02458938,-0.18248092,0.88508214,0.38395047,-0.1844684,0.88333974,0.38346,99,99,99,3.9945153,2.73331939,1.07431547,6.39971954,6.17164247,2.27367719,-1.2045234,-0.41695975,-0.45243513,-9.88275712,-27.98141347,-5.7548662,0.89440733,4.48871066,1.93420615,99,99,99,99,99,99,99,99,99,99,99,99,-0.59079369,-1.27409803,-0.5422674,-0.59075462,-1.27410989,-0.54227918,-0.59078967,-1.27409951,-0.54226681,-3.4383582,3.791968,0.64783315,99.0,99.0,99.0,99.0,99.0,99.0,-1.36172008,-1.62253429,-0.46889257,-3.20854808,-0.24302329,-0.07224707,0.00142162,-2.01229086,-0.89290094,-1.86085305,-1.36324041,-0.73006002,1.49069236,-1.13914761,0.53808471,2.19672719,0.52795604,0.05481114,-0.48780099,0.72098474,0.41003298,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,1.12931696,0.1379505,0.17426241,-0.18267453,0.88528704,0.38395049,3.53790657,-1.46055919,-2.45858047,5.0489567,-1.01062887,-0.60229224,99.0,99.0,99.0,99,99,99,-1.72369933,1.47581154,0.47681487,-2.38609203,0.54404951,0.74070935
26,2000-01-01 11:02:00,-0.00713739,-0.00264707,-0.00092279,-0.13807542,-0.40304512,-0.20121999,-0.7254708,-0.04819022,0.02404873,-0.18359215,0.88489581,0.38386969,-0.18555605,0.88312819,0.38336787,99,99,99,3.99422065,2.73369883,1.07448529,6.39944271,6.17186996,2.27378304,-1.20429156,-0.41781828,-0.4528812,-9.8825647,-27.98149003,-5.75494837,0.89391331,4.48882261,1.93417338,99,99,99,99,99,99,99,99,99,99,99,99,-0.58977916,-1.27440575,-0.54262364,-0.58974008,-1.2744176,-0.54263542,-0.58977514,-1.27440723,-0.54262306,99.0,99.0,99.0,99.0,99.0,99.0,-1.94814692,3.57568712,2.62375893,-1.36109831,-1.62294929,-0.46913904,-3.20841643,-0.24353518,-0.07240104,0.00219868,-2.01217864,-0.8928961,-1.86050903,-1.36382419,-0.73027797,1.4913354,-1.13872259,0.53845967,2.19652088,0.52860186,0.05507661,-0.48892777,0.72058819,0.4098142,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,1.12895154,0.13887334,0.17458906,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.01869494,1.52203297,0.7074297,99,99,99,-1.72425601,1.47541612,0.47661166,-2.38632336,0.54341328,0.74045705
27,2000-01-01 11:22:00,-0.00713732,-0.00264717,-0.00092283,-0.13777876,-0.40311416,-0.20128762,-0.72545989,-0.04844716,0.02393245,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,3.99415728,2.73378042,1.07452181,99.0,99.0,99.0,99.0,99.0,99.0,-9.88252332,-27.9815065,-5.75496603,99.0,99.0,99.0,99,99,99,99,99,99,99,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-3.43881475,3.79164299,0.6476232,-2.15591629,3.63543886,2.281949,-1.94825039,3.57564594,2.62375483,-1.36096458,-1.62303851,-0.46919204,-3.20838811,-0.24364526,-0.07243415,0.00236579,-2.01215448,-0.89289505,-1.86043502,-1.36394972,-0.73032484,1.49147366,-1.13863117,0.53854029,2.19647648,0.52874073,0.05513369,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,-1.04517134,-0.12909427,-0.0748337,1.12887284,0.13907178,0.1746593,-0.18409871,0.88494411,0.38385224,3.53826133,-1.46006439,-2.45829651,5.04913373,-1.01027537,-0.60216328,1.01853807,1.52210908,0.70746816,99,99,99,-1.7243757,1.47533106,0.47656795,-2.38637309,0.54327645,0.74040278
28,2000-01-01 13:57:00,-0.00713674,-0.00264789,-0.00092316,-0.13547718,-0.40364161,-0.20180795,-0.72537168,-0.05043821,0.02303116,-0.18568256,0.88454207,0.38371632,-0.18760106,0.88272791,0.38319342,99,99,99,3.9936661,2.73441276,1.07480481,6.39892178,6.17229799,2.2739822,-1.20385365,-0.41943322,-0.45371997,-9.88220265,-27.9816341,-5.75510282,0.89298368,4.48903315,1.93411167,99,99,99,99,99,99,99,99,99,99,99,99,-0.58786952,-1.27498354,-0.54329346,-0.58783043,-1.27499535,-0.54330523,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.94905226,3.57532676,2.62372301,-1.35992788,-1.62372968,-0.46960268,99.0,99.0,99.0,0.00366089,-2.01196685,-0.89288673,-1.85986123,-1.36492239,-0.73068793,1.49254476,-1.13792232,0.53916499,2.19613203,0.52981695,0.05557612,99.0,99.0,99.0,0.62926164,-0.84444276,-0.39519408,99,99,99,-1.04471492,-0.13061487,-0.0753878,99.0,99.0,99.0,-0.18594644,0.88444313,0.38371627,99.0,99.0,99.0,5.04937646,-1.00979046,-0.60198637,1.01732203,1.52269854,0.70776609,99,99,99,-1.72530306,1.47467164,0.47622913,99.0,99.0,99.0
29,2000-01-01 15:20:00,-0.00713643,-0.00264828,-0.00092333,-0.13424294,-0.40391848,-0.20208379,-0.72532174,-0.05150421,0.02254844,-0.18667373,0.88437286,0.38364296,-0.18857024,0.88253706,0.38311018,99,99,99,3.99340304,2.73475133,1.07495635,6.39867469,6.17250099,2.27407665,-1.2036452,-0.4201989,-0.4541175,-9.88203094,-27.98170243,-5.75517599,99.0,99.0,99.0,99,99,99,99,99,99,99,99,99,99,99,99,-0.58696355,-1.275257,-0.5436109,-0.58692445,-1.2752688,-0.54362266,99.0,99.0,99.0,99.0,99.0,99.0,-2.15714153,3.63492035,2.28179474,-1.94948162,3.5751558,2.62370594,99.0,99.0,99.0,-3.20805059,-0.24495521,-0.07282818,0.0043544,-2.01186611,-0.89288216,99.0,99.0,99.0,1.49311803,-1.13754253,0.53949941,2.19594731,0.53039318,0.05581302,99.0,99.0,99.0,0.6301994,-0.84411105,-0.39507571,99,99,99,-1.04446925,-0.13142897,-0.07568443,99.0,99.0,99.0,99.0,99.0,99.0,3.5390083,-1.45902217,-2.45769828,99.0,99.0,99.0,1.01667067,1.5230139,0.70792549,99,99,99,-1.72579944,1.47431837,0.47604765,-2.38696419,0.54164805,0.73975682
