Time,SUN_X,SUN_Y,SUN_Z,199_X,199_Y,199_Z,299_X,299_Y,299_Z,399_X,399_Y,399_Z,301_X,301_Y,301_Z,-74_X,-74_Y,-74_Z,599_X,599_Y,599_Z,699_X,699_Y,699_Z,433_X,433_Y,433_Z,Eros_X,Eros_Y,Eros_Z,Orus_X,Orus_Y,Orus_Z,-49_X,-49_Y,-49_Z,-490_X,-490_Y,-490_Z,-255_X,-255_Y,-255_Z,2000016_X,2000016_Y,2000016_Z,90000188_X,90000188_Y,90000188_Z,90000190_X,90000190_Y,90000190_Z,90000191_X,90000191_Y,90000191_Z,Leucus_X,Leucus_Y,Leucus_Z,Eurybates_X,Eurybates_Y,Eurybates_Z,Polymele_X,Polymele_Y,Polymele_Z,Vesta_X,Vesta_Y,Vesta_Z,Mathilde_X,Mathilde_Y,Mathilde_Z,Lutetia_X,Lutetia_Y,Lutetia_Z,Donaldjohanson_X,Donaldjohanson_Y,Donaldjohanson_Z,Braille_X,Braille_Y,Braille_Z,Annefrank_X,Annefrank_Y,Annefrank_Z,Bennu_X,Bennu_Y,Bennu_Z,Itokawa_X,Itokawa_Y,Itokawa_Z,-64_X,-64_Y,-64_Z,Apophis_X,Apophis_Y,Apophis_Z,Ryugu_X,Ryugu_Y,Ryugu_Z,-122911_X,-122911_Y,-122911_Z,Patroclus_X,Patroclus_Y,Patroclus_Z,90000855_X,90000855_Y,90000855_Z,Dinkinesh_X,Dinkinesh_Y,Dinkinesh_Z,20065803_X,20065803_Y,20065803_Z,Gaspra_X,Gaspra_Y,Gaspra_Z,Ceres_X,Ceres_Y,Ceres_Z
2016-06-05,0.0037446,0.00234951,0.00084129,0.2481017,-0.29920621,-0.18557776,0.2106992,0.63676352,0.27319429,99.0,99.0,99.0,-0.26592333,-0.89275367,-0.38742021,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-3.4208204,-3.52115239,-1.94249981,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-2.66303152,1.89121411,0.56975555,1.18643101,1.89531056,0.77231485,2.53300223,-0.63827321,-0.0591166,0.06092437,2.92978798,0.48327507,2.24134927,0.4166309,0.00881836,1.01664058,-0.28423118,-0.16544226,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-2.66347707,3.29772136,3.66718414,99.0,99.0,99.0,0.10827764,1.75736884,0.83225654,99.0,99.0,99.0,99.0,99.0,99.0,2.90435915,0.26800705,-0.46472931
2016-06-06,99.0,99.0,99.0,99.0,99.0,99.0,0.19117792,0.64128077,0.27646179,99.0,99.0,99.0,-0.25018686,-0.8967699,-0.38916034,-0.52845077,-1.28047819,-0.57320552,-5.41400337,0.399475,0.30295522,-2.93266065,-8.90492684,-3.55193668,0.91993199,-1.39192777,-0.62562287,9.02041212,-29.5371949,-11.93511234,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.35753319,-0.89431782,-0.19813507,-1.35750723,-0.89433927,-0.1981491,-1.35750783,-0.89433917,-0.19814884,-1.53943446,-4.95293589,-2.08458784,-1.60463139,-4.79625953,-2.51288236,-1.92704406,-4.66234652,-2.49412208,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.23877891,0.42677506,0.0129439,1.01852982,-0.26939948,-0.15706988,-1.05158703,0.08792687,0.06952327,99.0,99.0,99.0,99.0,99.0,99.0,0.12311765,-1.31067149,-0.50584781,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.72130974,1.47465361,0.47522302,99.0,99.0,99.0
2016-06-07,0.00374318,0.00236235,0.00084687,0.28111673,-0.2648298,-0.17063825,99.0,99.0,99.0,-0.23387367,-0.90296582,-0.39161729,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-2.92763201,-8.90637082,-3.55274964,99.0,99.0,99.0,99.0,99.0,99.0,-3.40996679,-3.53086689,-1.94467043,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.34621799,-0.90378807,-0.20520441,-1.34621859,-0.90378797,-0.20520415,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-2.67375578,1.87943366,0.56623299,1.1688489,1.90805002,0.77898319,2.53444931,-0.61967015,-0.05114186,99.0,99.0,99.0,2.23615237,0.43690855,0.01706912,1.02016858,-0.25450072,-0.14865853,99.0,99.0,99.0,99.0,99.0,99.0,0.4028104,0.75242622,0.28978114,99.0,99.0,99.0,99.0,99.0,99.0,-2.67590608,3.29139016,3.66632943,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.90329966,0.28542701,-0.45630187
2016-06-08,0.00374245,0.00236877,0.00084966,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.93913598,-1.38317289,-0.61718328,9.02668697,-29.53599721,-11.93668297,-3.40452971,-3.53571351,-1.94574988,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.52603769,-4.95719256,-2.08335966,-1.59143891,-4.79900973,-2.51589643,-1.91415118,-4.66491498,-2.49838516,1.0320249,2.23227822,0.75468004,99.0,99.0,99.0,1.16001863,1.91435585,0.78229128,99.0,99.0,99.0,0.03907706,2.92279305,0.47172795,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.38810136,0.76286513,0.29328958,0.14902488,-1.31005157,-0.50287919,-0.21763616,-0.90646051,-0.39313267,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.73839863,1.46228858,0.46889799,99.0,99.0,99.0
2016-06-09,0.00374172,0.00237519,0.00085245,0.30974622,-0.22624057,-0.15299366,99.0,99.0,99.0,-0.20084187,-0.90994334,-0.39464306,-0.20246143,-0.90808131,-0.39398407,-0.48742537,-1.28976581,-0.57855069,99.0,99.0,99.0,-2.91757195,-8.9092518,-3.55437239,0.94866488,-1.3786867,-0.61291492,9.02981789,-29.53540697,-11.9374867,-3.39908581,-3.54055302,-1.94682543,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.32339411,-0.92248087,-0.21925898,-1.32336754,-0.92250192,-0.21927291,-1.32336815,-0.92250183,-0.21927265,99.0,99.0,99.0,-1.58483874,-4.80037303,-2.51739727,-1.90769998,-4.66618761,-2.50051048,99.0,99.0,99.0,-2.68439342,1.86759235,0.5626921,1.15116255,1.92061902,0.78558193,2.53572723,-0.60102552,-0.04316365,99.0,99.0,99.0,2.23073084,0.45714249,0.02531825,99.0,99.0,99.0,-1.04478297,0.0380893,0.04711777,99.0,99.0,99.0,0.37323673,0.77299626,0.29667967,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.05628089,1.75896279,0.83378054,99.0,99.0,99.0,-1.74688128,1.45605409,0.4657188,2.90210634,0.30283391,-0.44785333
2016-06-10,0.00374098,0.00238161,0.00085524,0.32216653,-0.20547038,-0.14318675,0.11176624,0.65426609,0.28732838,-0.18423826,-0.91304355,-0.39598766,-0.18629352,-0.91155806,-0.3954456,99.0,99.0,99.0,99.0,99.0,99.0,-2.91254037,-8.91068869,-3.5551822,0.95814439,-1.37412834,-0.60861449,9.03294187,-29.53482456,-11.93830053,-3.39363508,-3.54538542,-1.94789707,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.31183359,-0.93174407,-0.22627109,-1.31180682,-0.93176499,-0.22628499,99.0,99.0,99.0,-1.51263059,-4.96141568,-2.08211737,-1.57823598,-4.80172845,-2.51889398,-1.90124561,-4.6674525,-2.50263166,1.01348849,2.2393223,0.75991258,-2.68967968,1.86164902,0.56091483,1.14228093,1.92683949,0.78885512,99.0,99.0,99.0,99.0,99.0,99.0,2.2279359,0.4672424,0.02944194,1.02355423,-0.20943314,-0.12320811,99.0,99.0,99.0,99.0,99.0,99.0,0.35822426,0.78281912,0.29995142,0.17487114,-1.3088813,-0.49969933,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2016-06-11,99.0,99.0,99.0,0.33318518,-0.18378609,-0.13274623,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-5.41769886,0.36652883,0.28892357,-2.90750765,-8.9121231,-3.55599099,0.96757403,-1.36949805,-0.60428221,99.0,99.0,99.0,-3.38817755,-3.5502107,-1.94896479,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.30015612,-0.94096414,-0.23328152,-1.30015675,-0.94096405,-0.23328126,-1.50592319,-4.96351464,-2.08149095,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-2.69494419,1.85569064,0.55913302,1.13337402,1.93301723,0.7921108,2.53683525,-0.5823404,-0.03518248,0.01722606,2.91549768,0.4601324,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.34307158,0.79233334,0.30310488,99.0,99.0,99.0,-0.16783681,-0.91577389,-0.39716792,-2.70071009,3.27866147,3.6645461,-1.47343499,0.64355082,0.31036517,0.03026769,1.75933579,0.83434153,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2016-06-12,0.00373947,0.00239446,0.00086082,0.34269524,-0.16125014,-0.12169438,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.44597477,-1.29808661,-0.58350966,99.0,99.0,99.0,-2.90247373,-8.91355486,-3.55679876,99.0,99.0,99.0,99.0,99.0,99.0,-3.38271322,-3.55502885,-1.9500286,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.28844292,-0.95007776,-0.24024812,-1.28841574,-0.9500984,-0.24026195,-1.28841637,-0.95009831,-0.24026168,-1.49921324,-4.9656052,-2.080861,99.0,99.0,99.0,99.0,99.0,99.0,0.99488156,2.2462102,0.76509213,-2.70018693,1.84971727,0.55734671,99.0,99.0,99.0,99.0,99.0,99.0,0.00994196,2.91299877,0.45625658,99.0,99.0,99.0,1.0245085,-0.1791112,-0.10607911,-1.0355684,-0.0118298,0.02460616,99.0,99.0,99.0,0.3277862,0.80153872,0.30614019,0.20064572,-1.30716197,-0.49630988,99.0,99.0,99.0,99.0,99.0,99.0,-1.47835829,0.62870415,0.3048426,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2016-06-13,0.00373869,0.00240088,0.00086361,99.0,99.0,99.0,99.0,99.0,99.0,-0.13413573,-0.92078406,-0.39934541,-0.13681814,-0.92078349,-0.39928743,-0.43207616,-1.3006247,-0.58502421,99.0,99.0,99.0,-2.8974387,-8.91498385,-3.55760552,0.98628171,-1.36002268,-0.59552301,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.27658598,-0.95916676,-0.24722569,99.0,99.0,99.0,-1.49250075,-4.96768735,-2.08022752,-1.55841219,-4.80574742,-2.52335931,-1.88186362,-4.6712007,-2.50897027,99.0,99.0,99.0,-2.70540785,1.84372898,0.55555589,1.11548536,1.94524435,0.79856955,2.53777265,-0.56361591,-0.02719888,0.00265778,2.91046617,0.45237549,99.0,99.0,99.0,1.02458678,-0.16387735,-0.09747172,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.21350277,-1.30609685,-0.49453708,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2016-06-14,99.0,99.0,99.0,0.35675411,-0.11392079,-0.09787045,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-2.89240263,-8.91640996,-3.55841127,99.0,99.0,99.0,99.0,99.0,99.0,-3.37176423,-3.56464373,-1.95214447,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.26469475,-0.96814788,-0.25415842,99.0,99.0,99.0,-1.26466781,-0.96816815,-0.25417191,99.0,99.0,99.0,-1.55179913,-4.8070713,-2.52483947,-1.8753967,-4.67243461,-2.51107482,0.97620544,2.2529415,0.77021834,-2.71060695,1.83772581,0.5537606,1.10650412,1.95129365,0.80177256,99.0,99.0,99.0,99.0,99.0,99.0,2.21619544,0.50752217,0.04592844,99.0,99.0,99.0,-1.02806036,-0.04509759,0.00956408,99.0,99.0,99.0,0.29684689,0.81902285,0.31185699,0.2263379,-1.30489498,-0.49271251,-0.11761351,-0.92274653,-0.40018873,99.0,99.0,99.0,-1.48790452,0.598885,0.29373627,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.89853717,0.34628864,-0.42664214
