Time,Object_Name,X,Y,Z
8/19/2010,Polymele,99,99,99
8/19/2010,Itokawa,99,99,99
9/11/2010,433,99,99,99
9/11/2010,Polymele,99,99,99
9/18/2010,Leucus,99,99,99
9/21/2010,599,4.94977628,-0.09867319,-0.16288523
10/10/2010,Donaldjohanson,99,99,99
10/17/2010,433,99,99,99
10/17/2010,Mathilde,99,99,99
10/22/2010,Apophis,99,99,99
10/22/2010,90000855,99,99,99
10/24/2010,199,-0.32003518,-0.29266261,-0.12367582
10/25/2010,Polymele,0.38007689,4.02527301,2.41894278
1/21/2011,Eros,99,99,99
1/22/2011,Eurybates,-0.29728493,4.10844637,2.338938
1/23/2011,-122911,99,99,99
1/24/2011,699,-9.39816952,-1.90052313,-0.38042543
1/26/2011,301,-0.57820391,0.7347813,0.31834447
1/31/2011,Eros,2.88383567,-30.13714218,-10.2739117
2/10/2011,Vesta,-0.4840139,-1.97014791,-0.7219107
2/10/2011,Ceres,1.97991627,-1.81392422,-1.25854895
5/1/2011,90000190,1.14519797,-1.17529692,-0.8292018
5/3/2011,Braille,2.49983612,0.58544653,1.28805299
5/4/2011,Annefrank,99,99,99
5/7/2011,301,99,99,99
5/8/2011,Apophis,-0.83871814,0.66909871,0.22750026
6/14/2011,Ceres,2.66895909,-0.90385519,-0.97001244
6/15/2011,Dinkinesh,-0.52357003,-2.1505353,-1.0129753
6/27/2011,SUN,99,99,99
6/28/2011,SUN,99,99,99
6/28/2011,299,99,99,99
7/22/2011,Orus,99,99,99
7/22/2011,Vesta,1.3717874,-1.56023967,-0.80124511
7/30/2011,Donaldjohanson,99,99,99
8/4/2011,Leucus,99,99,99
8/14/2011,299,99,99,99
8/15/2011,90000855,99,99,99
8/16/2011,399,99,99,99
8/16/2011,Eurybates,99,99,99
8/18/2011,299,99,99,99
8/25/2011,299,99,99,99
8/28/2011,Ceres,99,99,99
9/5/2011,Lutetia,99,99,99
9/5/2011,Ceres,99,99,99
9/7/2011,Donaldjohanson,99,99,99
9/7/2011,Bennu,99,99,99
9/7/2011,Dinkinesh,99,99,99
9/10/2011,Donaldjohanson,99,99,99
9/10/2011,Ryugu,99,99,99
9/11/2011,Bennu,99,99,99
9/13/2011,-122911,99,99,99
12/21/2011,Itokawa,99,99,99
4/4/2012,Ryugu,99,99,99
5/26/2012,Mathilde,99,99,99
7/9/2012,Patroclus,4.22400913,-0.02340505,-1.51081744
7/11/2012,SUN,99,99,99
7/11/2012,199,99,99,99
7/11/2012,Gaspra,99,99,99
7/12/2012,399,99,99,99
7/12/2012,433,99,99,99
7/21/2012,90000190,99,99,99
7/21/2012,Bennu,99,99,99
7/21/2012,Patroclus,4.24436811,0.05859191,-1.45016068
7/21/2012,90000855,99,99,99
7/22/2012,Orus,99,99,99
7/22/2012,Braille,0.80472328,2.99691291,0.85246232
7/22/2012,90000855,99,99,99
7/22/2012,Dinkinesh,99,99,99
7/23/2012,599,2.55705874,3.98587383,1.64611562
7/23/2012,90000188,3.28297723,2.26822467,0.53022372
7/24/2012,Leucus,99,99,99
7/25/2012,Orus,99,99,99
7/25/2012,Vesta,99,99,99
7/25/2012,Ceres,99,99,99
7/26/2012,699,99,99,99
7/28/2012,Mathilde,99,99,99
7/28/2012,Donaldjohanson,99,99,99
7/28/2012,-122911,0.58224733,-0.76369908,-0.33103396
8/6/2012,Eurybates,-4.18215926,2.20549241,1.70419965
8/6/2012,Vesta,1.66909259,1.84815073,0.51759634
8/6/2012,Mathilde,-3.254337,0.6836966,0.20743279
8/7/2012,599,2.45766944,4.04198849,1.67258763
8/7/2012,699,-8.47200432,-4.58953465,-1.53097998
8/7/2012,433,-0.3518693,-1.36607301,-0.8388599
8/7/2012,Orus,-1.70086017,4.41650569,1.4955105
8/10/2012,Patroclus,99,99,99
8/23/2012,Lutetia,1.13407852,1.92447381,0.78810473
8/23/2012,Bennu,0.39314888,-1.06114283,-0.60111049
8/23/2012,Itokawa,1.35987835,0.89174546,0.3579363
8/23/2012,Ryugu,0.59604177,-1.20782323,-0.414903
8/26/2012,Itokawa,1.34285567,0.91877129,0.37047244
8/26/2012,Apophis,0.29196539,-0.67445772,-0.24350446
8/27/2012,599,2.32314802,4.11349259,1.70651131
8/27/2012,Itokawa,1.33701034,0.92766388,0.3746044
8/31/2012,Braille,0.52589287,3.00840252,0.72053419
8/31/2012,Annefrank,1.87338763,-1.27277231,-0.62406281
9/1/2012,-122911,0.93861566,-0.33722277,-0.14613089
9/1/2012,Dinkinesh,99,99,99
9/10/2012,301,0.98102368,-0.19925702,-0.08655796
9/10/2012,699,-8.38692184,-4.74016539,-1.59685974
9/10/2012,433,0.04481876,-1.49027421,-0.83780135
9/10/2012,Annefrank,1.93504783,-1.18796942,-0.59527088
9/15/2012,Patroclus,4.31276555,0.44025697,-1.15851982
9/17/2012,90000191,3.20843824,2.60489332,0.71835108
10/14/2012,Mathilde,-3.27474857,0.14337999,0.04534723
10/20/2012,Bennu,0.9561364,-0.49764985,-0.28510075
10/20/2012,Gaspra,-0.38237175,1.88852071,0.74426844
10/20/2012,Ceres,0.77011154,2.40797857,0.97789353
10/21/2012,SUN,-0.00172303,-0.00212764,-0.00095794
10/21/2012,199,0.17730734,-0.35251015,-0.20668746
10/21/2012,301,0.87920725,0.42188842,0.18303712
10/30/2012,Bennu,0.99894752,-0.35796058,-0.20634652
10/30/2012,Itokawa,0.81029687,1.35669073,0.58103816
11/1/2012,Braille,0.07941284,2.93379379,0.49481459
11/6/2012,199,0.35772574,-0.029446,-0.05280722
11/17/2012,Ceres,99,99,99
11/18/2012,301,99,99,99
11/18/2012,599,99,99,99
11/18/2012,433,99,99,99
11/18/2012,Orus,99,99,99
11/24/2012,Gaspra,99,99,99
12/13/2012,Ceres,99,99,99
12/14/2012,Bennu,99,99,99
12/14/2012,-122911,0.13210743,0.89250958,0.38687449
12/14/2012,Ceres,0.20029535,2.42315543,1.10120184
12/25/2012,90000188,99,99,99
1/27/2013,SUN,99,99,99
1/27/2013,399,99,99,99
2/12/2013,Ceres,99,99,99
2/19/2013,299,99,99,99
2/22/2013,Gaspra,-1.72454258,1.47036288,0.47357429
2/23/2013,Leucus,99,99,99
2/25/2013,Lutetia,-0.71595863,2.33994119,1.07944538
2/25/2013,Donaldjohanson,2.13575645,0.76314836,0.50004233
3/11/2013,199,-0.39579442,-0.08007993,-0.00165627
3/20/2013,Eros,5.354031,-30.01652944,-10.98074128
4/13/2013,Vesta,-0.70072322,2.22854128,0.97929258
4/16/2013,Eros,5.4394751,-30.0091977,-11.00409495
4/19/2013,Annefrank,99,99,99
5/23/2013,Ryugu,99,99,99
6/17/2013,Eurybates,99,99,99
6/21/2013,199,99,99,99
6/21/2013,Orus,99,99,99
6/22/2013,Polymele,99,99,99
7/28/2013,Itokawa,99,99,99
8/4/2013,Bennu,99,99,99
12/29/2013,399,99,99,99
5/24/2014,199,99,99,99
5/26/2014,Apophis,99,99,99
5/31/2014,Polymele,-5.19180626,-1.90772051,-0.10877069
6/27/2014,SUN,0.00197536,-0.00152979,-0.00078979
6/27/2014,699,-6.19823792,-7.24725693,-2.72663857
6/27/2014,90000191,0.39413613,4.04636667,2.00879543
6/27/2014,Braille,1.87262575,-0.80900766,0.76947528
6/27/2014,Annefrank,-2.05018747,0.34446884,0.27451292
6/29/2014,Mathilde,1.68364566,-0.93919782,-0.28349285
7/1/2014,301,0.15742729,-0.92132966,-0.39977088
7/4/2014,433,0.27127588,-1.51446191,-0.81152835
7/5/2014,Eros,6.83824698,-29.86529885,-11.38028107
7/5/2014,Orus,-5.01535904,0.97036609,-0.40067368
7/5/2014,90000855,4.41613892,1.78434097,0.50295206
7/6/2014,SUN,0.00202143,-0.00149735,-0.00077695
7/6/2014,399,99,99,99
7/6/2014,599,99,99,99
7/6/2014,Lutetia,99,99,99
7/7/2014,Braille,1.94509426,-0.72699884,0.81692689
7/8/2014,SUN,0.00203163,-0.00149006,-0.00077406
7/9/2014,399,0.29142897,-0.89564264,-0.38840482
7/9/2014,90000190,0.32429493,4.02730038,2.0125251
7/13/2014,90000188,0.30098804,4.0205346,2.01356594
7/20/2014,SUN,0.00209244,-0.00144572,-0.00075647
7/20/2014,90000188,0.26014701,4.00818882,2.01512926
7/22/2014,Orus,99,99,99
9/11/2014,Itokawa,-0.62076135,1.1218372,0.51781952
9/26/2014,90000190,-0.1378507,3.85438201,2.01307914
9/26/2014,Dinkinesh,-0.37427648,-2.17764773,-1.02806298
10/1/2014,Polymele,99,99,99
10/1/2014,Apophis,99,99,99
10/19/2014,Donaldjohanson,-1.70132563,-1.57958103,-0.8089142
2/27/2015,Braille,99,99,99
3/14/2015,Apophis,99,99,99
3/14/2015,90000855,99,99,99
3/15/2015,Orus,99,99,99
3/20/2015,301,99,99,99
4/27/2015,Annefrank,99,99,99
4/27/2015,Apophis,99,99,99
5/10/2015,Mathilde,99,99,99
5/10/2015,Itokawa,1.2072329,-0.46511956,-0.242274
5/17/2015,Braille,2.28570925,1.87910271,1.38519527
5/23/2015,Bennu,0.66241953,0.54843161,0.30692464
6/17/2015,Lutetia,99,99,99
6/18/2015,Polymele,-3.93500978,-3.7477368,-1.51083006
6/23/2015,301,0.01918051,-0.93146673,-0.40405839
6/26/2015,399,99,99,99
6/27/2015,Ceres,1.30458615,-2.26412312,-1.33252274
11/10/2015,433,-1.17976459,-0.45887514,-0.47469032
11/24/2015,Lutetia,2.06798295,0.00408345,-0.11770986
11/25/2015,Leucus,-2.77625672,-4.38670629,-2.13610834
11/28/2015,199,99,99,99
12/16/2015,199,99,99,99
12/18/2015,Annefrank,99,99,99
12/22/2015,Braille,99,99,99
12/27/2015,Ryugu,99,99,99
1/4/2016,Vesta,2.15734483,1.25102627,0.21644671
1/9/2016,399,99,99,99
1/9/2016,Vesta,2.13393944,1.2938464,0.23657054
2/12/2016,301,99,99,99
2/18/2016,301,99,99,99
2/20/2016,90000190,99,99,99
3/21/2016,Mathilde,99,99,99
3/21/2016,Braille,99,99,99
3/27/2016,SUN,99,99,99
5/26/2016,Annefrank,99,99,99
6/4/2016,90000855,99,99,99
6/18/2016,Annefrank,99,99,99
7/18/2016,Donaldjohanson,99,99,99
7/26/2016,-122911,0.55980364,-0.77701366,-0.33696279
7/30/2016,Gaspra,99,99,99
7/31/2016,Dinkinesh,99,99,99
8/2/2016,Leucus,99,99,99
8/3/2016,Annefrank,99,99,99
8/24/2016,399,0.88817418,-0.44636063,-0.19367906
8/25/2016,Eurybates,-1.06964224,-4.8815285,-2.62037178
8/26/2016,199,0.13065163,-0.37405231,-0.21344534
8/29/2016,Eros,9.27904491,-29.49014236,-11.99894246
8/31/2016,Braille,-0.56478653,2.59681662,0.13196299
9/1/2016,299,-0.58236796,-0.39556753,-0.14112657
9/5/2016,Patroclus,-3.21561447,2.98454012,3.60278895
9/10/2016,Mathilde,99,99,99
9/12/2016,Bennu,99,99,99
9/18/2016,433,1.57466027,-0.60256914,-0.05909722
9/18/2016,Annefrank,1.67503616,1.37372174,0.42024411
9/23/2016,Orus,-2.78568908,-4.01147283,-2.03833025
9/23/2016,90000191,0.25474649,-1.40166065,-0.77160527
10/12/2016,301,0.94991474,0.29784015,0.12901944
10/20/2016,599,-5.42572974,-0.49807859,-0.08147343
10/20/2016,Orus,-2.61890659,-4.11744032,-2.05440017
10/22/2016,399,0.87571898,0.44293021,0.1918381
11/25/2016,Eurybates,-0.44084968,-4.91605621,-2.70983664
11/25/2016,Annefrank,1.02969903,1.78998962,0.62652844
12/2/2016,433,1.42634951,0.2297255,0.3868088
12/15/2016,Gaspra,-2.54892528,-0.10258282,-0.2312563
12/17/2016,SUN,0.00342311,0.00358149,0.00138187
12/17/2016,299,0.65576182,0.30471794,0.09560008
12/18/2016,Vesta,-0.88193695,2.15866405,0.97584848
12/18/2016,Apophis,-0.5103725,-0.69022732,-0.26954256
12/18/2016,90000855,-0.65520492,-1.90064005,-0.70583724
12/19/2016,199,0.26017361,0.18298023,0.07059701
1/1/2017,Annefrank,0.6145361,1.91796383,0.70480107
1/1/2017,Bennu,-1.177029,-0.32951639,-0.18180542
1/1/2017,-122911,-0.17596255,0.89070177,0.38592369
1/4/2017,Annefrank,0.57952607,1.92491333,0.70990578
1/5/2017,Polymele,-0.49935431,-4.75825676,-2.84920867
1/12/2017,433,1.05520691,0.65797915,0.56300278
1/25/2017,-122911,-0.56064993,0.74415374,0.32237208
1/28/2017,Braille,-1.3864238,1.25711624,-0.46946834
3/4/2017,90000855,0.15214833,-2.39786539,-0.9316363
3/5/2017,599,-5.25462467,-1.37878816,-0.46313297
3/24/2017,SUN,0.00313659,0.00417321,0.001645
4/2/2017,Bennu,-0.42598934,-1.1153791,-0.62917142
4/9/2017,Patroclus,-4.32993855,2.09925548,3.2632425
4/9/2017,Dinkinesh,-2.16561042,-0.47645794,-0.19441323
4/13/2017,SUN,0.0030649,0.00429269,0.00169853
4/15/2017,Lutetia,-1.80052699,1.92062157,0.95618369
4/16/2017,599,-5.16564418,-1.64272996,-0.57843104
5/4/2017,Lutetia,99,99,99
5/5/2017,Eros,99,99,99
5/5/2017,90000191,99,99,99
5/15/2017,90000190,99,99,99
5/15/2017,Ceres,99,99,99
5/17/2017,90000855,99,99,99
5/29/2017,299,99,99,99
6/11/2017,Apophis,-0.32524025,0.92803125,0.33680297
10/2/2017,199,99,99,99
10/15/2017,599,99,99,99
10/16/2017,90000188,3.29769171,1.40262251,0.08518449
11/26/2017,Apophis,-0.15699527,-0.76463055,-0.28806139
12/6/2017,Orus,0.24189435,-4.92870935,-1.92840997
12/6/2017,Mathilde,-1.72478132,-1.95316998,-0.58378647
12/8/2017,Mathilde,-1.70576427,-1.96154838,-0.58631605
12/9/2017,199,0.17835758,0.23899362,0.10868504
12/16/2017,199,99,99,99
1/27/2018,90000855,99,99,99
2/1/2018,Itokawa,-0.63806822,-0.64692825,-0.26995962
2/14/2018,90000855,3.26735159,-2.50002792,-1.10189636
3/24/2018,90000190,99,99,99
3/31/2018,699,99,99,99
3/31/2018,Polymele,99,99,99
3/31/2018,Vesta,99,99,99
4/11/2018,Ceres,99,99,99
4/13/2018,299,99,99,99
7/2/2018,699,1.00566049,-9.23458878,-3.85767006
7/2/2018,90000855,4.09257633,-2.08372928,-0.97589169
7/7/2018,Ceres,-2.4895666,0.18819284,0.59568174
7/12/2018,SUN,0.0005502,0.00642282,0.0026866
7/12/2018,199,-0.26839963,-0.33021307,-0.14926126
7/23/2018,Polymele,99,99,99
7/23/2018,Apophis,99,99,99
8/8/2018,-122911,99,99,99
8/28/2018,SUN,0.00020518,0.00656157,0.00275608
9/10/2018,Donaldjohanson,-1.13540306,-2.11340532,-0.98667976
2/10/2019,90000190,2.24692088,3.85572378,1.55251763
2/12/2019,Ceres,-1.92130186,-1.80700565,-0.46109093
3/12/2019,Polymele,4.19399356,-1.98695796,-2.10134855
3/13/2019,90000188,2.10465999,3.92960054,1.61808547
3/13/2019,90000191,2.10464436,3.92960719,1.61808573
3/21/2019,90000188,2.06700965,3.94696599,1.63430991
3/23/2019,299,0.00144669,-0.65593188,-0.29547596
3/23/2019,90000190,2.05751955,3.9512038,1.638322
3/23/2019,Ryugu,0.93882105,-0.95091925,-0.2769766
3/25/2019,Eros,12.1306823,-28.84893956,-12.65769443
3/25/2019,Ryugu,0.95583139,-0.93200502,-0.26770751
3/27/2019,Leucus,4.52976619,-2.54948915,0.01886434
5/18/2019,399,-0.55959669,-0.76706192,-0.332552
6/30/2019,-122911,0.13353457,-0.91740121,-0.39768861
7/6/2019,Eurybates,4.75727714,-1.50429689,-1.37461135
7/10/2019,Polymele,99,99,99
7/18/2019,Lutetia,99,99,99
7/18/2019,Annefrank,99,99,99
7/18/2019,Apophis,99,99,99
7/18/2019,Patroclus,99,99,99
7/19/2019,Ryugu,99,99,99
7/19/2019,Patroclus,99,99,99
7/21/2019,Itokawa,-0.90772907,-0.34647103,-0.12828776
7/22/2019,Eurybates,4.79212082,-1.40146792,-1.32079484
7/24/2019,301,0.51690486,-0.7946114,-0.34474371
7/24/2019,-122911,0.51411368,-0.79558757,-0.3448549
7/25/2019,Orus,3.97758675,-3.2775173,-0.6821778
8/7/2019,599,-0.57138854,-4.822691,-2.05326869
8/7/2019,90000190,1.36039113,4.13514434,1.86780621
8/13/2019,Ryugu,0.4667795,0.81272505,0.37095485
8/14/2019,301,0.78265855,-0.58402902,-0.25326353
8/14/2019,599,-0.51948929,-4.82493647,-2.05549422
8/15/2019,SUN,-0.00262445,0.00698378,0.00301823
8/20/2019,Bennu,99,99,99
8/22/2019,599,99,99,99
8/23/2019,-122911,0.86708631,-0.46654128,-0.20219143
8/24/2019,599,99,99,99
8/24/2019,Vesta,99,99,99
8/28/2019,699,3.17332277,-8.75255989,-3.7519143
8/29/2019,433,-0.28253114,-1.38743517,-0.83940543
8/29/2019,Orus,4.12988313,-3.08905068,-0.58302418
9/20/2019,Gaspra,-1.73593467,1.47090516,0.47307302
9/21/2019,599,99,99,99
9/23/2019,Lutetia,99,99,99
9/24/2019,301,99,99,99
9/24/2019,599,99,99,99
9/24/2019,Ceres,99,99,99
9/25/2019,Ceres,99,99,99
10/27/2019,Ryugu,-0.82120324,0.5731247,0.14093256
10/27/2019,Ceres,0.37596868,-2.54101871,-1.27555535
11/23/2019,399,0.48865995,0.79252409,0.34356957
11/25/2019,199,-0.21564251,0.21986913,0.13876733
11/25/2019,Bennu,0.75071837,-0.8031355,-0.45791245
11/26/2019,90000190,0.74151948,4.12559435,1.98243167
11/26/2019,Braille,0.33980237,3.00124132,0.63272514
11/27/2019,399,0.4266585,0.82180339,0.35626472
11/27/2019,301,0.42576108,0.81961838,0.35543924
11/27/2019,Bennu,0.76991392,-0.78252012,-0.44634364
11/27/2019,Ceres,0.67542934,-2.48330739,-1.30938769
12/2/2019,Bennu,0.81549682,-0.72858908,-0.4160594
12/3/2019,Dinkinesh,99,99,99
12/4/2019,199,-0.37895821,0.02797791,0.05318536
12/4/2019,299,0.55125705,-0.40904574,-0.21925067
12/4/2019,399,99,99,99
12/7/2019,Dinkinesh,99,99,99
12/7/2019,Ceres,0.77049428,-2.45841277,-1.3170276
12/8/2019,399,99,99,99
12/10/2019,Gaspra,99,99,99
12/15/2019,Lutetia,99,99,99
12/15/2019,Bennu,0.915781,-0.57314229,-0.32863907
12/15/2019,Dinkinesh,-1.1690571,1.45241658,0.70624158
12/16/2019,Bennu,0.92227884,-0.56032738,-0.32142474
12/20/2019,399,0.03902314,0.90867052,0.39392679
12/20/2019,Eros,12.93750929,-28.62695862,-12.83150146
12/20/2019,90000191,0.60342724,4.10397468,1.99796133
12/20/2019,Leucus,99,99,99
12/21/2019,Polymele,99,99,99
12/21/2019,Braille,0.15879942,2.96572512,0.54060305
12/23/2019,Eurybates,99,99,99
12/24/2019,Patroclus,-5.09244596,-2.69613272,-0.43658838
12/25/2019,Vesta,1.3007685,2.10855164,0.66968703
12/25/2019,Itokawa,1.36421163,-0.2304819,-0.14235859
12/25/2019,90000855,5.27157555,0.29300951,-0.10815264
12/26/2019,199,-0.1948173,-0.37424648,-0.18077733
12/26/2019,Annefrank,99,99,99
12/27/2019,Mathilde,-0.494607,2.71801977,0.81691453
12/27/2019,Patroclus,99,99,99
12/28/2019,399,-0.10080178,0.90470533,0.39221431
12/30/2019,Polymele,99,99,99
12/30/2019,Vesta,1.25733052,2.13169433,0.68459134
12/30/2019,Mathilde,-0.52364191,2.72011248,0.81757056
12/31/2019,199,-0.08923327,-0.40142261,-0.20624139
1/3/2020,SUN,-0.00381604,0.00681267,0.00297936
1/3/2020,90000190,0.52236,4.08804656,2.00541069
1/6/2020,Leucus,4.97538085,-0.57315483,0.81623155
1/6/2020,Ceres,99,99,99
1/7/2020,399,99,99,99
1/7/2020,Polymele,99,99,99
1/8/2020,Polymele,99,99,99
1/9/2020,SUN,-0.00386607,0.00680088,0.00297575
1/9/2020,90000855,5.25991696,0.36377429,-0.08035299
1/10/2020,299,99,99,99
1/27/2020,301,-0.58350462,0.73438858,0.31818327
1/27/2020,Polymele,4.78759342,0.12144599,-0.9162907
1/27/2020,Annefrank,1.46396745,1.54501359,0.50122945
1/27/2020,Patroclus,-4.98021495,-2.82965766,-0.58669654
1/28/2020,699,99,99,99
1/28/2020,90000191,99,99,99
1/28/2020,Lutetia,99,99,99
1/28/2020,Braille,99,99,99
2/15/2020,199,99,99,99
2/15/2020,Orus,4.71021043,-2.06891026,-0.08468369
2/15/2020,Polymele,4.78558553,0.25054959,-0.83579313
2/15/2020,Mathilde,-0.96928674,2.7147216,0.81638462
2/15/2020,Ryugu,-0.76844006,-0.95371904,-0.4571472
2/15/2020,-122911,-0.81761044,0.52032307,0.2255418
2/20/2020,199,-0.18928988,0.23447446,0.14380147
2/20/2020,699,4.03477299,-8.4151782,-3.64966123
2/20/2020,Vesta,0.77650543,2.31559824,0.8207764
2/20/2020,Donaldjohanson,2.53157527,-0.54297779,-0.01783103
2/20/2020,Bennu,0.80522713,0.40897146,0.22682969
2/24/2020,299,-0.01346825,0.66267215,0.2986824
